id,mrn_id,product_name,category,product_type,country,color,height,width,length,weight,uom,cft,purchase_amount_per_uom,purchase_amount_per_uom_in_vendor_currency,amount_in_vendor_currency,amount,total_expense,total_amount,barcode,status,po_number,po_product_id,total_quantity,created_by,created_date,last_modified_by,last_modified_date,branch_id,org_id,maker_id,checker_id,entity_name,handler_name,checkers_approved_count,revision,active,entity_id,product_code,country_code,color_code,container_no,customs_duty,clearing_charges,ocean_fright,transportation_charges,container_damage_charges,other_charges,block_number,hsn_code,total_purchase_account_amount,sgst_amount,cgst_amount,igst_amount,total_raw_material_amount_without_tax,po_number_from_mrn,vendor_name,broker_name,vendor_currency,port_of_shipment,country_of_shipment,port_of_discharge,mrn_created_date,currency,volume,density,area,weight_x_vendor_price,price_per_cft,purchase_month,purchase_quarter,predicted_landed_cost,actual_landed_cost,residual,absolute_residual,residual_pct,is_cost_anomaly
429,186,ice grey,,,unknown,beige,195.0,230.0,355.0,27.32,SQF,15.92,13020.08,150.0,4098.0,355708.5,,689212.82,RRM 170/ICE-GRE/BGE,INITIATED,,302,0.0,,2026-01-06 16:56:38.149278,,2026-01-13 15:53:23.876920,,,,,,,0,1,False,,ICE-GRE,,BGE,MSNU239601-4,294909.36,19554.96,,19040.0,,,RRM 170,6802,,,,,355708.5,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,15921750.0,1.715891783252469e-06,81650.0,4098.0,9.422110552763819,1,1,706690.6959156881,689212.82,-17477.875915688113,17477.875915688113,0.024732002298461443,1
217,28,green kalacatta,,,turkey,exotic,173.0,178.0,297.0,24.84,ton,9.15,14134.32,160.0,3974.4,351096.48,,859426.64,RRM 341/GREE-KALA/TR/EXT,INITIATED,,172,0.0,,2025-07-20 11:58:14.132194,,2026-01-11 11:29:36.087426,,,,,,,0,1,False,,GREE-KALA,TR,EXT,MSDU2335317,254232.45,12637.61,197459.66,14932.4,,29068.04,RRM 341,6802,,,,,351096.48,25.0,a7 dis ticaret a.s,unknown,usd,aliaga,turkey,tuticorin,2025-07-20 11:58:14.129826,USD,9145818.0,2.715995441851128e-06,52866.0,3974.4,17.486338797814206,7,3,842158.6493020519,859426.64,17267.990697948146,17267.990697948146,0.020504439053448162,1
195,18,veretino,,,italy,exotic,180.0,180.0,200.0,26.1,ton,6.48,26050.44,275.0,7177.5,679916.37,,1258060.34,RRM 324/VER-INO/IT/EXT,INITIATED,,150,0.0,,2025-07-17 15:34:12.085854,,2025-07-18 12:41:23.133115,,,,,,,0,1,False,,VER-INO,IT,EXT,HLXU1101790,445808.86,11045.17,82191.14,13050.8,,26048.0,RRM 324,6802,,,,,679916.37,15.0,zayed marmo srl,unknown,eur,la spezia,italy,tuticorin,2025-07-17 15:34:12.082593,EUR,6480000.0,4.027777777777778e-06,36000.0,7177.5,42.43827160493827,7,3,1275047.471914032,1258060.34,-16987.131914031925,16987.131914031925,0.01332274467281737,1
75,5,sofita beige,,,turkey,beige,190.0,170.0,300.0,25.99,ton,9.69,13312.5,150.0,3898.5,345991.87,,878496.56,RRM 127/SOF-BEI/TR/BGE,INITIATED,,30,0.0,,2025-07-14 15:17:17.025020,,2025-07-16 09:03:13.131255,,,,,,,0,1,False,,SOF-BEI,TR,BGE,MSNU2133928,281808.88,20325.06,163146.84,14742.0,34200.0,18281.91,RRM 127,6802,,,,,345991.87,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,9690000.0,2.6821465428276572e-06,51000.0,3898.4999999999995,15.479876160990713,7,3,861596.5225320943,878496.56,16900.037467905786,16900.037467905786,0.019614793033564344,1
562,194,viola gold,,,turkey,exotic,155.0,145.0,270.0,18.74,SQF,6.07,14363.26,160.0,2998.4,269167.44,,570945.3,RRM 373/VIOLAGOLD/EXT,INITIATED,,277,0.0,,2026-01-07 13:08:55.562672,,2026-01-11 11:48:23.716478,,,,,,,0,1,False,,VIOLAGOLD,,EXT,UACU4053475,158774.37,,67726.71,,,75276.78,RRM 373,6802,,,,,269167.44,35.0,beyza stone,ismail vural,usd,aliaga,turkey,tuticorin,2026-01-07 13:08:55.551663,USD,6068250.0,3.088205001441931e-06,39150.0,2998.3999999999996,26.359143327841846,1,1,554091.3745936605,570945.3,16853.92540633958,16853.92540633958,0.030417231126724002,1
70,5,black spider white,,,turkey,exotic,200.0,100.0,250.0,13.75,ton,5.0,13312.5,150.0,2062.5,183046.87,,446553.62,RRM 15/BLA-SPI-WHI/TR/EXT,INITIATED,,25,0.0,,2025-07-14 15:17:17.011139,,2025-07-16 09:03:13.128793,,,,,,,0,1,False,,BLA-SPI-WHI,TR,EXT,MSMU2630155,149090.88,10741.59,86221.48,7791.0,,9661.8,RRM 15,6802,,,,,183046.87,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,5000000.0,2.75e-06,25000.0,2062.5,30.0,7,3,429866.7254585661,446553.62,16686.894541433896,16686.894541433896,0.03881876300993739,1
311,51,red orbito,,,italy,exotic,180.0,180.0,310.0,30.0,ton,10.04,16554.6,180.0,5400.0,496638.0,,1050467.54,RRM 219/RED-ORB/IT/EXT,INITIATED,,179,0.0,,2025-08-01 09:28:40.768178,,2025-08-06 09:30:45.946022,,,,,,,0,1,False,,RED-ORB,IT,EXT,HLXU3512105,355633.88,20610.41,141104.75,19684.0,,16796.5,RRM 219,6802,,,,,496638.0,26.0,zayed marmo srl,unknown,eur,venezia,italy,tuticorin,2025-08-01 09:28:40.719993,EUR,10044000.0,2.986857825567503e-06,55800.0,5400.0,17.928286852589643,8,3,1066852.797812519,1050467.54,-16385.25781251886,16385.25781251886,0.015358499172627457,1
505,190,alibaba grey,,,turkey,grey,180.0,150.0,260.0,17.89,SQF,7.02,12989.99,150.0,2683.5,232390.89,,445947.01,RRM 53/ALIBABA/GRY,INITIATED,,378,0.0,,2026-01-07 10:18:17.118691,,2026-01-13 15:27:35.984328,,,,,,,0,1,False,,ALIBABA,,GRY,MSMU1304513,186470.16,14695.96,,12390.0,,,RRM 53,6802,,,,,232390.89,40.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 10:18:17.108853,USD,7020000.0,2.5484330484330486e-06,39000.0,2683.5,21.36752136752137,1,1,429934.3564854304,445947.01,16012.653514569625,16012.653514569625,0.037244414811292856,1
322,56,bresia arora,,,italy,beige,150.0,140.0,200.0,12.6,ton,4.2,17140.25,185.0,2331.0,215967.15,,456617.15,RRM 232/BRE-ARO/IT/BGE,INITIATED,,190,0.0,,2025-08-06 09:39:41.004273,,2025-08-10 11:10:48.828845,,,,,,,0,1,False,,BRE-ARO,IT,BGE,FCIU4231862,153443.59,8976.88,62532.14,6930.0,,8767.39,RRM 232,6802,,,,,215967.15,27.0,zayed marmo srl,unknown,eur,venezia,italy,tuticorin,2025-08-06 09:39:40.983105,EUR,4200000.0,3e-06,28000.0,2331.0,44.047619047619044,8,3,472533.6642915756,456617.15,-15916.514291575586,15916.514291575586,0.03368334468918249,1
500,189,rgth2,,,turkey,exotic,90.0,160.0,310.0,12.59,SQF,4.46,17032.59,200.0,2518.0,214440.28,,366856.79,RRM 296A/RGTH/EXT,INITIATED,,373,0.0,,2026-01-07 09:57:02.076194,,2026-01-13 15:01:03.766077,,,,,,,0,1,False,,RGTH,,EXT,CSLU1231898,122864.38,20228.13,,9324.0,,,RRM 296A,6802,,,,,214440.28,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,4464000.0,2.8203405017921145e-06,49600.0,2518.0,44.84304932735426,1,1,382723.30950894515,366856.79,-15866.519508945174,15866.519508945174,0.04145689356967252,1
559,193,hms 38,,,turkey,exotic,205.0,165.0,310.0,26.87,SQF,10.49,15079.0,170.0,4567.9,405172.73,,977343.79,RRM 377/HMS38/EXT,INITIATED,,274,0.0,,2026-01-07 12:58:41.360190,,2026-01-11 11:04:41.056323,,,,,,,0,1,False,,HMS38,,EXT,HLXU1282343,234829.3,,87955.04,,,249386.72,RRM 377,6802,,,,,405172.73,34.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 12:58:41.328838,USD,10485750.0,2.5625253319981882e-06,51150.0,4567.900000000001,16.205910390848427,1,1,961658.8507855514,977343.79,15684.939214448677,15684.939214448677,0.01631029465556949,1
124,8,sugar beige,,,turkey,beige,205.0,120.0,310.0,21.0,ton,7.63,12847.5,150.0,3150.0,269797.5,,647411.53,RRM 31/SUG-BEI/TR/BGE,INITIATED,,79,0.0,,2025-07-16 09:38:09.642904,,2025-07-16 12:24:45.907900,,,,,,,0,1,False,,SUG-BEI,TR,BGE,MEDU5441207,216676.14,15481.24,115730.9,15015.0,,14710.75,RRM 31,6802,,,,,269797.5,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,7626000.0,2.753737214791503e-06,37200.0,3150.0,19.65923984272608,7,3,663042.6345521945,647411.53,-15631.104552194476,15631.104552194476,0.023574810634539974,1
59,4,flower gloden galaxy,,,turkey,exotic,185.0,165.0,300.0,25.12,ton,9.16,16951.26,200.0,5024.0,425815.67,,730409.38,RRM 275/FLO-GLO-GAL/TR/EXT,INITIATED,,14,0.0,,2025-07-13 11:47:02.713660,,2025-07-14 13:13:22.865122,,,,,,,0,1,False,,FLO-GLO-GAL,TR,EXT,BBTU8619324,244955.27,41342.19,,18296.25,,,RRM 275,6802,,,,,425815.67,1.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-13 11:47:02.666946,USD,9157500.0,2.743106743106743e-06,49500.0,5024.0,21.83406113537118,7,3,746024.7118441301,730409.38,-15615.331844130065,15615.331844130065,0.020931386851153852,1
452,187,krih brown,,,turkey,exotic,195.0,160.0,300.0,22.57,SQF,9.36,13272.0,150.0,3385.5,299549.05,,541538.87,RRM 11/KRIH/EXT,INITIATED,,325,0.0,,2026-01-06 17:46:50.239533,,2026-01-06 17:46:50.239533,,,,,,,0,1,False,,KRIH,,EXT,MSNU1413272,241989.82,,,,,,RRM 11,6802,,,,,299549.05,37.0,happy moon stone,raiyan,usd,aliaga,turkey,tuticorin,2026-01-06 17:46:50.204798,USD,9360000.0,2.4113247863247863e-06,48000.0,3385.5,16.025641025641026,1,1,557142.3372555333,541538.87,-15603.467255533324,15603.467255533324,0.02800624941266453,1
210,24,silver root,,,turkey,white,200.0,160.0,253.0,21.22,ton,8.1,14059.25,160.0,3395.2,298337.18,,801248.46,RRM 337/SIL-ROO/TR/WHT,INITIATED,,165,0.0,,2025-07-18 11:05:43.227130,,2026-01-11 12:56:10.384358,,,,,,,0,1,False,,SIL-ROO,TR,WHT,MSDU1331981,224605.28,13028.0,196030.0,14000.0,,55248.0,RRM 337,6802,,,,,298337.18,21.0,beyza stone,unknown,usd,aliaga,turkey,tuticorin,2025-07-18 11:05:43.225329,USD,8096000.0,2.6210474308300392e-06,40480.0,3395.2,19.75308641975309,7,3,785668.3262050253,801248.46,15580.133794974652,15580.133794974652,0.019830421152689962,1
92,7,blin beige,,,turkey,beige,195.0,180.0,300.0,27.9,ton,10.53,17157.24,200.0,5580.0,478687.05,,886983.78,RRM 188/BLIN-BEI/TR/BGE,INITIATED,,46,0.0,,2025-07-15 09:38:45.213203,,2025-07-16 11:47:14.403754,,,,,,,0,1,False,,BLIN-BEI,TR,BGE,CLSU2117521,274516.49,38586.24,,19488.0,75706.0,,RRM 188,6802,,,,,478687.05,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,10530000.0,2.6495726495726495e-06,54000.0,5580.0,18.99335232668566,7,3,871461.9511033695,886983.78,15521.828896630555,15521.828896630555,0.01781125254749007,1
78,6,camalia,,,turkey,beige,190.0,140.0,310.0,22.04,ton,8.25,17079.57,200.0,4408.0,376433.63,,687246.83,RRM 250/CAM-BEI/TR/BGE,INITIATED,,33,0.0,,2025-07-14 16:45:34.819026,,2025-07-16 11:24:34.370062,,,,,,,0,1,False,,CAM-BEI,TR,BGE,GLDU5663706,215085.85,35912.1,,15902.25,43913.0,,RRM 250,6802,,,,,376433.63,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,8246000.0,2.672811059907834e-06,43400.0,4408.0,24.242424242424242,7,3,671826.1000394356,687246.83,15420.729960564408,15420.729960564408,0.022953454710466333,1
354,181,hms 36,,,unknown,exotic,180.0,175.0,235.0,19.48,SQF,7.4,14353.2,162.0,3155.76,279600.34,,577002.69,RRM 358/HMS36/EXT,INITIATED,,224,0.0,,2026-01-06 10:26:47.071399,,2026-01-11 16:09:48.418033,,,,,,,0,1,False,,HMS36,,EXT,CLHU254482-8,203681.93,,77614.69,,,16105.73,RRM 358,6802,,,,,279600.34,29.0,happy moon stone,raiyan,usd,unknown,unknown,unknown,2026-01-06 10:26:47.010185,USD,7402500.0,2.6315433975008446e-06,41125.0,3155.76,21.89189189189189,1,1,592387.4300419667,577002.69,-15384.740041966783,15384.740041966783,0.02597074019763869,1
67,5,sofita beige,,,turkey,beige,160.0,160.0,310.0,19.4,ton,7.94,13312.5,150.0,2910.0,258262.5,,630217.04,RRM 129/SOF-BEI/TR/BGE,INITIATED,,22,0.0,,2025-07-14 15:17:17.002347,,2025-07-16 09:03:13.127244,,,,,,,0,1,False,,SOF-BEI,TR,BGE,MSNU1497822,210353.69,15171.41,121779.12,11004.0,,13646.32,RRM 129,6802,,,,,258262.5,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,7936000.0,2.4445564516129033e-06,49600.0,2910.0,18.89168765743073,7,3,615098.1236679248,630217.04,15118.916332075256,15118.916332075256,0.024579682087012118,1
517,191,alibaba grey,,,turkey,grey,192.0,170.0,252.0,22.28,SQF,8.23,12847.5,150.0,3342.0,286242.32,,547614.6,RRM 54C/ALIBABA/GRY,INITIATED,,390,0.0,,2026-01-07 11:56:49.984248,,2026-01-13 15:19:53.252205,,,,,,,0,1,False,,ALIBABA,,GRY,PRSU1595094,229896.08,15946.7,,15529.5,,,RRM 54C,6802,,,,,286242.32,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,8225280.0,2.708722377840025e-06,42840.0,3342.0,18.226002430133658,1,1,562655.471175043,547614.6,-15040.871175043052,15040.871175043052,0.026731938007519725,1
436,186,otaman beige,,,unknown,beige,180.0,195.0,240.0,22.1,SQF,8.42,13020.08,150.0,3315.0,287743.7,,557521.6,RRM 174/OTAMAN BEIGE/BGE,INITIATED,,309,0.0,,2026-01-06 16:56:38.162294,,2026-01-13 15:53:23.878023,,,,,,,0,1,False,,OTAMAN BEIGE,,BGE,MSMU195224-4,238561.38,15816.52,,15400.0,,,RRM 174,6802,,,,,287743.7,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,8424000.0,2.623456790123457e-06,46800.0,3315.0,17.81472684085511,1,1,572524.688884557,557521.6,-15003.088884557015,15003.088884557015,0.02620513870552439,1
367,182,hms 35,,,turkey,exotic,200.0,150.0,305.0,24.53,SQF,9.15,14061.6,162.0,3973.86,344931.05,,685466.56,RRM 345/HMS35/EXT,INITIATED,,219,0.0,,2026-01-06 10:32:41.266876,,2026-01-11 12:25:05.093558,,,,,,,0,1,False,,HMS35,,EXT,MSNU279026-5,246741.7,,85015.51,,,8778.3,RRM 345,6802,,,,,344931.05,28.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 10:32:41.235884,USD,9150000.0,2.6808743169398907e-06,45750.0,3973.86,17.704918032786885,1,1,700388.2606487063,685466.56,-14921.70064870629,14921.70064870629,0.021304898278685692,1
61,5,harisona red gold,,,turkey,exotic,200.0,152.0,300.0,25.6,ton,9.12,13312.5,150.0,3840.0,340800.0,,862722.53,RRM 5/HAR-RED-GOLD/TR/EXT,INITIATED,,16,0.0,,2025-07-14 15:17:16.975884,,2025-07-16 09:03:13.123825,,,,,,,0,1,False,,HAR-RED-GOLD,TR,EXT,MSNU2792437,277580.12,20006.57,160590.4,14511.0,31239.0,17995.44,RRM 5,6802,,,,,340800.0,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,9120000.0,2.8070175438596493e-06,45600.0,3840.0,16.447368421052634,7,3,847825.1384988333,862722.53,14897.391501166741,14897.391501166741,0.017571301940331935,1
150,10,yellow grey,,,turkey,exotic,185.0,170.0,275.0,23.12,ton,8.65,13149.59,150.0,3468.0,304018.43,,730095.78,RRM 166/YELL-GRE/TR/EXT,INITIATED,,105,0.0,,2025-07-16 09:49:44.537053,,2025-07-17 08:52:22.160752,,,,,,,0,1,False,,YELL-GRE,TR,EXT,FCIU596257-9,240589.58,17050.74,126701.24,16219.0,,25516.79,RRM 166,6802,,,,,304018.43,7.0,mi stone madencilik sanayi ve tic ltd sti,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:49:44.501662,USD,8648750.0,2.6732186732186734e-06,46750.0,3468.0,17.341040462427745,7,3,715363.7192179388,730095.78,14732.060782061191,14732.060782061191,0.02059380478250533,1
205,23,silver root,,,turkey,white,185.0,155.0,324.0,25.94,ton,9.29,13147.49,150.0,3891.0,341045.85,,848245.08,RRM 329/SIL-ROO/TR/WHT,INITIATED,,160,0.0,,2025-07-18 10:57:58.912344,,2026-01-11 13:57:03.581778,,,,,,,0,1,False,,SIL-ROO,TR,WHT,MSDU157566-9,251565.68,11010.81,193516.86,13692.0,,37413.88,RRM 329,6802,,,,,341045.85,20.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-18 10:57:58.906283,USD,9290700.0,2.7920393511791363e-06,50220.0,3891.0,16.14639397201292,7,3,862958.8454249298,848245.08,-14713.765424929792,14713.765424929792,0.01705036746878072,1
472,189,rgth2,,,turkey,exotic,190.0,200.0,235.0,24.55,SQF,8.93,17032.59,200.0,4910.0,418150.04,,715370.66,RRM 278/RGTH/EXT,INITIATED,,345,0.0,,2026-01-07 09:57:02.025636,,2026-01-13 15:01:03.765798,,,,,,,0,1,False,,RGTH,,EXT,FCIU3817798,239580.66,39453.96,,18186.0,,,RRM 278,6802,,,,,418150.04,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,8930000.0,2.7491601343784995e-06,47000.0,4910.0,22.396416573348265,1,1,700728.2772812924,715370.66,14642.382718707668,14642.382718707668,0.020895949533416357,1
587,195,hms 3opc,,,turkey,exotic,155.0,140.0,159.0,11.5,SQF,3.45,15457.09,170.0,1955.0,177756.49,,524079.16,RRM 389/HMS3OPC/EXT,INITIATED,,449,0.0,,2026-01-07 14:05:33.281764,,2026-01-13 12:02:25.929192,,,,,,,0,1,False,,HMS3OPC,,EXT,HLBU1182666,100184.61,21478.0,35036.67,6384.0,,183239.39,RRM 389,6802,,,,,177756.49,43.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 14:05:33.224548,USD,3450300.0,3.333043503463467e-06,22260.0,1955.0,49.27536231884058,1,1,509482.9046150932,524079.16,14596.255384906777,14596.255384906777,0.028649156336136603,1
370,183,rohan grey,,,turkey,grey,160.0,151.0,305.0,19.66,SQF,7.37,13300.5,150.0,2949.0,261487.83,,469839.19,RRM 45/ROH-GRE/GRY,INITIATED,,236,0.0,,2026-01-06 11:33:20.842213,,2026-01-06 11:33:20.842213,,,,,,,0,1,False,,ROH-GRE,,GRY,MSNU2262972,208351.36,,,,,,RRM 45,6802,,,,,261487.83,31.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 11:33:20.822623,USD,7368800.0,2.6680056454239495e-06,46055.0,2949.0,20.352781546811396,1,1,484433.8428551804,469839.19,-14594.652855180379,14594.652855180379,0.0301272362995155,0
140,8,lilac,,,turkey,exotic,188.0,150.0,305.0,21.93,ton,8.6,12847.5,150.0,3289.5,281745.67,,676083.14,RRM 131/LILAC/TR/EXT,INITIATED,,95,0.0,,2025-07-16 09:38:09.704179,,2025-07-16 12:24:45.912670,,,,,,,0,1,False,,LILAC,TR,EXT,MSDU2631514,226271.79,16166.89,120856.51,15680.0,,15362.28,RRM 131,6802,,,,,281745.67,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,8601000.0,2.5497035228461806e-06,45750.0,3289.5,17.441860465116278,7,3,690647.1868482927,676083.14,-14564.046848292695,14564.046848292695,0.021087535178061657,0
543,191,moon cream,,,turkey,beige,180.0,125.0,275.0,14.61,SQF,6.19,12847.5,150.0,2191.5,187701.99,,359130.75,RRM 85/MOON/BGE,INITIATED,,416,0.0,,2026-01-07 11:56:50.035826,,2026-01-13 15:19:53.258351,,,,,,,0,1,False,,MOON,,BGE,MEDU2997208,150753.22,10474.79,,10200.75,,,RRM 85,6802,,,,,187701.99,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,6187500.0,2.361212121212121e-06,34375.0,2191.5,24.232633279483036,1,1,344642.8107174251,359130.75,14487.939282574924,14487.939282574924,0.04203754969504842,0
439,186,bianco,,,unknown,beige,145.0,155.0,310.0,17.9,SQF,6.97,13020.08,150.0,2685.0,233059.38,,451597.06,RRM 140/BIANCO/BGE,INITIATED,,312,0.0,,2026-01-06 16:56:38.167298,,2026-01-13 15:53:23.878452,,,,,,,0,1,False,,BIANCO,,BGE,MSNU178282-0,193223.92,12825.76,,12488.0,,,RRM 140,6802,,,,,233059.38,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,6967250.0,2.5691628691377515e-06,48050.0,2685.0,21.520803443328553,1,1,466017.471638462,451597.06,-14420.411638461985,14420.411638461985,0.030943929178795664,0
203,22,bianco caria,,,turkey,exotic,175.0,175.0,285.0,24.88,ton,8.73,14093.22,160.0,3980.8,350639.4,,865261.19,RRM 334/BIA-CAR/TR/EXT,INITIATED,,158,0.0,,2025-07-18 10:41:37.423125,,2026-01-11 14:36:15.195243,,,,,,,0,1,False,,BIA-CAR,TR,EXT,MSMU3508100,252598.62,11680.25,193245.38,13801.2,,43296.34,RRM 334,6802,,,,,350639.4,19.0,beyza stone,unknown,usd,izmir,turkey,tuticorin,2025-07-18 10:41:37.421919,USD,8728125.0,2.8505549588256354e-06,49875.0,3980.7999999999997,18.327605956471935,7,3,850849.6545272558,865261.19,14411.535472744144,14411.535472744144,0.016937816682491807,0
386,183,sanata paris,,,turkey,exotic,186.0,182.0,250.0,22.84,SQF,8.46,13300.5,150.0,3426.0,303783.42,,545835.56,RRM 49/SAN-PAR/EXT,INITIATED,,252,0.0,,2026-01-06 11:33:20.870153,,2026-01-06 11:33:20.870153,,,,,,,0,1,False,,SAN-PAR,,EXT,TCLU2902189,242052.14,,,,,,RRM 49,6802,,,,,303783.42,31.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 11:33:20.822623,USD,8463000.0,2.6988065697743117e-06,45500.0,3426.0,17.730496453900706,1,1,560211.3930488608,545835.56,-14375.833048860775,14375.833048860775,0.025661443567976377,0
160,12,volacas white,,,greece,white,150.0,180.0,220.0,16.18,ton,5.94,15311.9,170.0,2750.6,247746.54,,541844.28,RRM 239/VOL-CAS-WHI/GR/WHT,INITIATED,,115,0.0,,2025-07-17 10:58:36.063510,,2025-07-17 12:42:44.536759,,,,,,,0,1,False,,VOL-CAS-WHI,GR,WHT,MSKU417985-7,176634.5,12068.65,63135.85,11009.25,,31249.49,RRM 239,6802,,,,,247746.54,9.0,gmc granite marble chatzopoulos ltd,unknown,eur,thessaloniki,greece,tuticorin,2025-07-17 10:58:36.035003,EUR,5940000.0,2.723905723905724e-06,39600.0,2750.6,28.61952861952862,7,3,527657.3232048005,541844.28,14186.956795199541,14186.956795199541,0.026886686057976183,0
583,195,hms 3opc,,,turkey,exotic,160.0,85.0,305.0,9.56,SQF,4.15,15457.09,170.0,1625.2,147769.74,,435736.86,RRM 392/HMS3OPC/EXT,INITIATED,,445,0.0,,2026-01-07 14:05:33.276374,,2026-01-13 12:02:25.910817,,,,,,,0,1,False,,HMS3OPC,,EXT,UACU3822240,83283.9,17860.65,29135.76,5308.8,,152378.01,RRM 392,6802,,,,,147769.74,43.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 14:05:33.224548,USD,4148000.0,2.3047251687560273e-06,25925.0,1625.2,40.963855421686745,1,1,421719.4639157536,435736.86,14017.3960842464,14017.3960842464,0.03323867472013727,0
71,5,turkish patagonia,,,turkey,exotic,190.0,177.0,280.0,24.6,ton,9.42,13312.5,150.0,3690.0,327487.5,,831333.31,RRM 33/TUR-PAT/TR/EXT,INITIATED,,26,0.0,,2025-07-14 15:17:17.013655,,2025-07-16 09:03:13.129319,,,,,,,0,1,False,,TUR-PAT,TR,EXT,MSDU1261400,266737.15,19224.84,154315.53,13944.0,32332.0,17292.29,RRM 33,6802,,,,,327487.5,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,9416400.0,2.6124633617943165e-06,49560.0,3690.0,15.923566878980893,7,3,817326.218354665,831333.31,14007.09164533508,14007.09164533508,0.017137700138302597,0
85,6,african brown,,,turkey,exotic,165.0,205.0,280.0,26.74,ton,9.47,17335.76,203.0,5428.22,463558.21,,792173.82,RRM 257/AFR-BRO/TR/EXT,INITIATED,,40,0.0,,2025-07-14 16:45:34.853494,,2025-07-16 11:24:34.374231,,,,,,,0,1,False,,AFR-BRO,TR,EXT,CNCU1522584,264866.91,44183.7,,19565.0,,,RRM 257,6802,,,,,463558.21,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,9471000.0,2.8233555062823352e-06,57400.0,5428.219999999999,21.436114044350578,7,3,778406.9284110663,792173.82,13766.89158893365,13766.89158893365,0.017685982853512756,0
207,23,marmara spider,,,turkey,white,148.0,121.0,202.0,10.6,ton,3.62,13147.49,150.0,1590.0,139363.38,,346611.06,RRM 330/MAR-SPI/TR/WHT,INITIATED,,162,0.0,,2025-07-18 10:57:58.932173,,2026-01-11 13:57:03.580910,,,,,,,0,1,False,,MAR-SPI,TR,WHT,SEGU398494-2,102798.62,4498.9,79068.86,5594.4,,15286.9,RRM 330,6802,,,,,139363.38,20.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-18 10:57:58.906283,USD,3617416.0,2.930268456821112e-06,24442.0,1590.0,41.43646408839779,7,3,332939.63846259733,346611.06,13671.421537402668,13671.421537402668,0.041062763209970043,0
76,5,sofita beige,,,turkey,beige,180.0,180.0,300.0,25.99,ton,9.72,13312.5,150.0,3898.5,345991.87,,844296.56,RRM 128/SOF-BEI/TR/BGE,INITIATED,,31,0.0,,2025-07-14 15:17:17.027503,,2025-07-16 09:03:13.131726,,,,,,,0,1,False,,SOF-BEI,TR,BGE,MSNU1491450,281808.88,20325.06,163146.84,14742.0,,18281.91,RRM 128,6802,,,,,345991.87,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,9720000.0,2.6738683127572015e-06,54000.0,3898.4999999999995,15.432098765432098,7,3,857685.5812449594,844296.56,-13389.021244959324,13389.021244959324,0.015610640469814953,0
